ReadingID,StationName,DateTime,RoadSurfaceTemperature,AirTemperature
1872,RooseveltWay_NE80thSt,2019-09-17T03:00:00.000,61.08,61.08
1873,RooseveltWay_NE80thSt,2019-09-17T03:01:00.000,61.09,61.09
1874,RooseveltWay_NE80thSt,2019-09-17T03:02:00.000,61.09,61.09
1875,RooseveltWay_NE80thSt,2019-09-17T03:03:00.000,61.08,61.08
1876,RooseveltWay_NE80thSt,2019-09-17T03:04:00.000,61.08,61.08
1877,RooseveltWay_NE80thSt,2019-09-17T03:05:00.000,61.07,61.07
1878,RooseveltWay_NE80thSt,2019-09-17T03:06:00.000,61.07,61.07
1879,RooseveltWay_NE80thSt,2019-09-17T03:07:00.000,61.06,61.06
1880,RooseveltWay_NE80thSt,2019-09-17T03:08:00.000,61.05,61.05
1881,RooseveltWay_NE80thSt,2019-09-17T03:09:00.000,61.05,61.05
1882,RooseveltWay_NE80thSt,2019-09-17T03:10:00.000,61.04,61.04
1883,SpokaneSwingBridge,2019-09-17T02:56:00.000,58.37,62.5
1884,SpokaneSwingBridge,2019-09-17T02:57:00.000,58.37,62.5
1885,SpokaneSwingBridge,2019-09-17T02:58:00.000,58.36,62.51
1886,SpokaneSwingBridge,2019-09-17T02:59:00.000,58.36,62.3
1887,SpokaneSwingBridge,2019-09-17T03:00:00.000,58.36,62.21
1888,SpokaneSwingBridge,2019-09-17T03:01:00.000,58.36,62.26
1889,SpokaneSwingBridge,2019-09-17T03:02:00.000,58.36,62.13
1890,SpokaneSwingBridge,2019-09-17T03:03:00.000,58.36,62.25
1891,SpokaneSwingBridge,2019-09-17T03:04:00.000,58.35,62.3
1892,SpokaneSwingBridge,2019-09-17T03:05:00.000,58.34,62.24
1893,SpokaneSwingBridge,2019-09-17T03:06:00.000,58.33,62.34
1894,SpokaneSwingBridge,2019-09-17T03:07:00.000,58.33,62.42
1895,SpokaneSwingBridge,2019-09-17T03:08:00.000,58.32,62.57
1896,SpokaneSwingBridge,2019-09-17T03:09:00.000,58.32,62.38
1897,SpokaneSwingBridge,2019-09-17T03:10:00.000,58.32,62.38
1898,RooseveltWay_NE80thSt,2019-09-17T03:06:00.000,61.07,61.07
1899,RooseveltWay_NE80thSt,2019-09-17T03:07:00.000,61.06,61.06
1900,RooseveltWay_NE80thSt,2019-09-17T03:08:00.000,61.05,61.05
1901,RooseveltWay_NE80thSt,2019-09-17T03:09:00.000,61.05,61.05
1902,RooseveltWay_NE80thSt,2019-09-17T03:10:00.000,61.04,61.04
1903,RooseveltWay_NE80thSt,2019-09-17T03:11:00.000,61.05,61.05
1904,RooseveltWay_NE80thSt,2019-09-17T03:12:00.000,61.04,61.04
1905,AlbroPlaceAirportWay,2019-09-17T17:06:00.000,22.07,23.21
1906,AlbroPlaceAirportWay,2019-09-17T17:07:00.000,22.07,23.15
1907,AlbroPlaceAirportWay,2019-09-17T17:08:00.000,22.07,23.2
1908,AlbroPlaceAirportWay,2019-09-17T17:09:00.000,22.07,23.19
1909,AlbroPlaceAirportWay,2019-09-17T17:10:00.000,22.05,23.2
1910,HarborAveUpperNorthBridge,2019-09-17T16:56:00.000,64.24,60.62
1911,HarborAveUpperNorthBridge,2019-09-17T16:57:00.000,64.17,60.57
1912,HarborAveUpperNorthBridge,2019-09-17T16:58:00.000,64.11,60.61
1913,HarborAveUpperNorthBridge,2019-09-17T16:59:00.000,64.04,60.62
1914,HarborAveUpperNorthBridge,2019-09-17T17:00:00.000,63.98,60.6
1915,HarborAveUpperNorthBridge,2019-09-17T17:01:00.000,63.92,60.49
1916,HarborAveUpperNorthBridge,2019-09-17T17:02:00.000,63.85,60.47
1917,HarborAveUpperNorthBridge,2019-09-17T17:03:00.000,63.79,60.46
1918,HarborAveUpperNorthBridge,2019-09-17T17:04:00.000,63.74,60.47
1919,HarborAveUpperNorthBridge,2019-09-17T17:05:00.000,63.68,60.49
1920,HarborAveUpperNorthBridge,2019-09-17T17:06:00.000,63.62,60.42
1921,HarborAveUpperNorthBridge,2019-09-17T17:07:00.000,63.58,60.41
1922,HarborAveUpperNorthBridge,2019-09-17T17:08:00.000,63.54,60.37
1923,HarborAveUpperNorthBridge,2019-09-17T17:09:00.000,63.5,60.32
1924,HarborAveUpperNorthBridge,2019-09-17T17:10:00.000,63.47,60.27
1925,NE45StViaduct,2019-09-17T18:00:00.000,61.87,60.34
1926,HarborAveUpperNorthBridge,2019-09-17T20:06:00.000,61.32,58.56
1927,HarborAveUpperNorthBridge,2019-09-17T20:07:00.000,61.28,58.51
1928,HarborAveUpperNorthBridge,2019-09-17T20:08:00.000,61.25,58.48
1929,HarborAveUpperNorthBridge,2020-05-26T13:32:00.000,82.3,61.87
1930,HarborAveUpperNorthBridge,2020-05-26T13:33:00.000,82.4,62.07
1931,HarborAveUpperNorthBridge,2020-05-26T13:34:00.000,82.5,62.01
1932,AlbroPlaceAirportWay,2019-09-17T14:26:00.000,22.4,23.1
1933,AlbroPlaceAirportWay,2019-09-17T14:27:00.000,22.4,23.05
1934,AlbroPlaceAirportWay,2019-09-17T14:28:00.000,22.4,23.01
1935,AlbroPlaceAirportWay,2019-09-17T14:29:00.000,22.4,22.99
1936,AlbroPlaceAirportWay,2019-09-17T14:30:00.000,22.39,22.96
1937,AlbroPlaceAirportWay,2019-09-17T14:31:00.000,22.38,22.94
1938,AlbroPlaceAirportWay,2019-09-17T14:32:00.000,22.38,23.0
1939,AlbroPlaceAirportWay,2019-09-17T14:33:00.000,22.38,23.13
1940,AlbroPlaceAirportWay,2019-09-17T14:34:00.000,22.38,23.25
1941,AlbroPlaceAirportWay,2019-09-17T14:35:00.000,22.38,23.18
1942,AlbroPlaceAirportWay,2019-09-17T14:36:00.000,22.38,23.21
1943,AlbroPlaceAirportWay,2019-09-17T14:37:00.000,22.38,23.29
1944,AlbroPlaceAirportWay,2019-09-17T14:38:00.000,22.38,23.28
1945,AlbroPlaceAirportWay,2019-09-17T14:39:00.000,22.38,23.32
1946,AlbroPlaceAirportWay,2019-09-17T14:40:00.000,22.37,23.49
1947,35thAveSW_SWMyrtleSt,2019-09-17T14:26:00.000,64.02,64.02
1948,35thAveSW_SWMyrtleSt,2019-09-17T14:27:00.000,64.02,64.02
1949,35thAveSW_SWMyrtleSt,2019-09-17T14:28:00.000,64.03,64.03
1950,35thAveSW_SWMyrtleSt,2019-09-17T14:29:00.000,64.03,64.03
1951,35thAveSW_SWMyrtleSt,2019-09-17T14:30:00.000,64.03,64.03
1952,35thAveSW_SWMyrtleSt,2019-09-17T14:31:00.000,64.03,64.03
1953,35thAveSW_SWMyrtleSt,2019-09-17T14:32:00.000,64.03,64.03
1954,35thAveSW_SWMyrtleSt,2019-09-17T14:33:00.000,64.03,64.03
1955,35thAveSW_SWMyrtleSt,2019-09-17T14:34:00.000,64.03,64.03
1956,35thAveSW_SWMyrtleSt,2019-09-17T14:35:00.000,64.03,64.03
1957,35thAveSW_SWMyrtleSt,2019-09-17T14:36:00.000,64.03,64.03
1958,AlbroPlaceAirportWay,2019-09-18T02:46:00.000,24.0,27.74
1959,35thAveSW_SWMyrtleSt,2019-09-17T14:37:00.000,64.03,64.03
1960,AlbroPlaceAirportWay,2019-09-18T02:47:00.000,24.01,27.74
1961,AlbroPlaceAirportWay,2019-09-18T02:48:00.000,24.02,27.75
1962,AlbroPlaceAirportWay,2019-09-18T02:49:00.000,24.03,27.75
1963,AlbroPlaceAirportWay,2019-09-18T02:50:00.000,24.04,27.74
1964,AlbroPlaceAirportWay,2019-09-18T02:51:00.000,24.04,27.72
1965,AlbroPlaceAirportWay,2019-09-18T02:52:00.000,24.04,27.72
1966,AlbroPlaceAirportWay,2019-09-18T02:53:00.000,24.04,27.71
1967,AlbroPlaceAirportWay,2019-09-18T02:54:00.000,24.04,27.7
1968,AlbroPlaceAirportWay,2019-09-18T02:55:00.000,24.04,27.72
1969,AlbroPlaceAirportWay,2019-09-18T02:56:00.000,24.04,27.72
1970,AlbroPlaceAirportWay,2019-09-18T02:57:00.000,24.04,27.72
1971,AlbroPlaceAirportWay,2019-09-18T02:58:00.000,24.05,27.72
1972,AlbroPlaceAirportWay,2019-09-18T02:59:00.000,24.06,27.72
1973,AlbroPlaceAirportWay,2019-09-18T03:00:00.000,24.06,27.75
1974,SpokaneSwingBridge,2019-09-18T02:45:00.000,57.23,61.63
1975,SpokaneSwingBridge,2019-09-18T02:46:00.000,57.22,61.63
1976,SpokaneSwingBridge,2019-09-18T02:47:00.000,57.21,61.66
1977,SpokaneSwingBridge,2019-09-18T02:48:00.000,57.2,61.67
1978,SpokaneSwingBridge,2019-09-18T02:49:00.000,57.19,61.7
1979,SpokaneSwingBridge,2019-09-18T02:50:00.000,57.19,61.72
1980,SpokaneSwingBridge,2019-09-18T02:51:00.000,57.19,61.68
1981,SpokaneSwingBridge,2019-09-18T02:52:00.000,57.18,61.68
1982,SpokaneSwingBridge,2019-09-18T02:53:00.000,57.17,61.65
1983,SpokaneSwingBridge,2019-09-18T02:54:00.000,57.16,61.63
1984,SpokaneSwingBridge,2019-09-18T02:55:00.000,57.16,61.65
1985,SpokaneSwingBridge,2019-09-18T02:56:00.000,57.15,61.68
1986,SpokaneSwingBridge,2019-09-18T02:57:00.000,57.15,61.72
1987,SpokaneSwingBridge,2019-09-18T02:58:00.000,57.15,61.71
1988,SpokaneSwingBridge,2019-09-18T02:59:00.000,57.15,61.76
1989,AuroraBridge,2019-09-18T02:46:00.000,59.95,55.57
1990,AuroraBridge,2019-09-18T02:47:00.000,59.95,55.55
1991,AuroraBridge,2019-09-18T02:48:00.000,59.95,55.53
1992,AuroraBridge,2019-09-18T02:49:00.000,59.95,55.52
1993,AuroraBridge,2019-09-18T02:50:00.000,59.95,55.52
1994,AuroraBridge,2019-09-18T02:51:00.000,59.96,55.52
1995,AuroraBridge,2019-09-18T02:52:00.000,59.96,55.51
1996,AuroraBridge,2019-09-18T02:53:00.000,59.96,55.5
1997,AuroraBridge,2019-09-18T02:54:00.000,59.95,55.48
1998,AuroraBridge,2019-09-18T02:55:00.000,59.94,55.49
1999,AuroraBridge,2019-09-18T02:56:00.000,59.94,55.46
2000,AuroraBridge,2019-09-18T02:57:00.000,59.94,55.46
2001,AuroraBridge,2019-09-18T02:58:00.000,59.92,55.45
2002,AuroraBridge,2019-09-18T02:59:00.000,59.91,55.4
2003,AuroraBridge,2019-09-18T03:00:00.000,59.91,55.3
2004,AlbroPlaceAirportWay,2019-09-18T02:56:00.000,24.04,27.72
2005,AlbroPlaceAirportWay,2019-09-18T02:57:00.000,24.04,27.72
2006,AlbroPlaceAirportWay,2019-09-18T02:58:00.000,24.05,27.72
2007,AlbroPlaceAirportWay,2019-09-18T02:59:00.000,24.06,27.72
2008,AlbroPlaceAirportWay,2019-09-18T03:00:00.000,24.06,27.75
2009,AlbroPlaceAirportWay,2019-09-18T03:01:00.000,24.07,27.77
2010,AlbroPlaceAirportWay,2019-09-18T03:02:00.000,24.08,27.78
2011,AlbroPlaceAirportWay,2019-09-18T03:03:00.000,24.08,27.79
2012,AlbroPlaceAirportWay,2019-09-18T03:04:00.000,24.08,27.8
2013,AlbroPlaceAirportWay,2019-09-18T03:05:00.000,24.08,27.8
2014,AlbroPlaceAirportWay,2019-09-18T03:06:00.000,24.08,27.81
2015,AlbroPlaceAirportWay,2019-09-18T03:07:00.000,24.08,27.81
2016,AlbroPlaceAirportWay,2019-09-18T03:08:00.000,24.09,27.84
2017,AlbroPlaceAirportWay,2019-09-18T03:09:00.000,24.1,27.84
2018,AlbroPlaceAirportWay,2019-09-18T03:10:00.000,24.1,27.88
2019,SpokaneSwingBridge,2019-09-18T02:56:00.000,57.15,61.68
2020,SpokaneSwingBridge,2019-09-18T02:57:00.000,57.15,61.72
2021,SpokaneSwingBridge,2019-09-18T02:58:00.000,57.15,61.71
2022,SpokaneSwingBridge,2019-09-18T02:59:00.000,57.15,61.76
2023,SpokaneSwingBridge,2019-09-18T03:00:00.000,57.14,61.77
2024,SpokaneSwingBridge,2019-09-18T03:01:00.000,57.14,61.81
2025,SpokaneSwingBridge,2019-09-18T03:02:00.000,57.13,61.82
2026,SpokaneSwingBridge,2019-09-18T03:03:00.000,57.12,61.79
2027,SpokaneSwingBridge,2019-09-18T03:04:00.000,57.11,61.75
2028,35thAveSW_SWMyrtleSt,2019-09-17T14:38:00.000,64.04,64.04
2029,SpokaneSwingBridge,2019-09-18T03:05:00.000,57.11,61.72
2030,SpokaneSwingBridge,2019-09-18T03:06:00.000,57.1,61.74
2031,SpokaneSwingBridge,2019-09-18T03:07:00.000,57.1,61.72
2032,SpokaneSwingBridge,2019-09-18T03:08:00.000,57.1,61.75
2033,AlbroPlaceAirportWay,2019-09-17T01:46:00.000,18.47,26.72
2034,AlbroPlaceAirportWay,2019-09-17T01:47:00.000,18.48,26.72
2035,AlbroPlaceAirportWay,2019-09-17T01:48:00.000,18.49,26.73
2036,AlbroPlaceAirportWay,2019-09-17T01:49:00.000,18.51,26.76
2037,AlbroPlaceAirportWay,2019-09-17T01:50:00.000,18.51,26.77
2038,AlbroPlaceAirportWay,2019-09-17T01:51:00.000,18.51,26.8
2039,AlbroPlaceAirportWay,2019-09-17T01:52:00.000,18.53,26.8
2040,AlbroPlaceAirportWay,2019-09-17T01:53:00.000,18.55,26.84
2041,AlbroPlaceAirportWay,2019-09-17T01:54:00.000,18.55,26.87
2042,AlbroPlaceAirportWay,2019-09-17T01:55:00.000,18.55,26.9
2043,AlbroPlaceAirportWay,2019-09-17T01:56:00.000,18.57,26.91
2044,AlbroPlaceAirportWay,2019-09-17T01:57:00.000,18.57,26.92
2045,AlbroPlaceAirportWay,2019-09-17T01:58:00.000,18.59,26.92
2046,AlbroPlaceAirportWay,2019-09-17T01:59:00.000,18.59,26.92
2047,AlbroPlaceAirportWay,2019-09-17T02:00:00.000,18.6,26.95
2048,NE45StViaduct,2019-09-17T01:46:00.000,63.4,57.97
2049,NE45StViaduct,2019-09-17T01:47:00.000,63.39,57.96
2050,NE45StViaduct,2019-09-17T01:48:00.000,63.36,57.96
2051,NE45StViaduct,2019-09-17T01:49:00.000,63.34,57.99
2052,NE45StViaduct,2019-09-17T01:50:00.000,63.31,57.99
2053,NE45StViaduct,2019-09-17T01:51:00.000,63.29,57.99
2054,NE45StViaduct,2019-09-17T01:52:00.000,63.27,57.97
2055,NE45StViaduct,2019-09-17T01:53:00.000,63.25,57.95
2056,NE45StViaduct,2019-09-17T01:54:00.000,63.23,57.95
2057,NE45StViaduct,2019-09-17T01:55:00.000,63.2,57.95
2058,NE45StViaduct,2019-09-17T01:56:00.000,63.18,57.97
2059,NE45StViaduct,2019-09-17T01:57:00.000,63.16,57.97
2060,NE45StViaduct,2019-09-17T01:58:00.000,63.14,57.99
2061,NE45StViaduct,2019-09-17T01:59:00.000,63.12,57.99
2062,NE45StViaduct,2019-09-17T02:00:00.000,63.1,57.99
2063,MagnoliaBridge,2019-09-17T01:46:00.000,60.68,58.03
2064,MagnoliaBridge,2019-09-17T01:47:00.000,60.68,58.07
2065,MagnoliaBridge,2019-09-17T01:48:00.000,60.66,58.07
2066,MagnoliaBridge,2019-09-17T01:49:00.000,60.63,58.09
2067,MagnoliaBridge,2019-09-17T01:50:00.000,60.64,58.12
2068,MagnoliaBridge,2019-09-17T01:51:00.000,60.63,58.12
2069,MagnoliaBridge,2019-09-17T01:52:00.000,60.63,58.12
2070,MagnoliaBridge,2019-09-17T01:53:00.000,60.63,58.14
2071,MagnoliaBridge,2019-09-17T01:54:00.000,60.61,58.11
2072,MagnoliaBridge,2019-09-17T01:55:00.000,60.6,58.09
2073,MagnoliaBridge,2019-09-17T01:56:00.000,60.6,58.12
2074,MagnoliaBridge,2019-09-17T01:57:00.000,60.59,58.12
2075,MagnoliaBridge,2019-09-17T01:58:00.000,60.59,58.12
2076,MagnoliaBridge,2019-09-17T01:59:00.000,60.59,58.09
2077,MagnoliaBridge,2019-09-17T02:00:00.000,60.56,58.08
2078,NE45StViaduct,2019-09-17T06:26:00.000,60.46,60.27
2079,NE45StViaduct,2019-09-17T06:27:00.000,60.46,60.24
2080,NE45StViaduct,2019-09-17T06:28:00.000,60.45,60.26
2081,NE45StViaduct,2019-09-17T06:29:00.000,60.45,60.26
2082,NE45StViaduct,2019-09-17T06:30:00.000,60.44,60.22
2083,NE45StViaduct,2019-09-17T06:31:00.000,60.44,60.18
2084,NE45StViaduct,2019-09-17T06:32:00.000,60.43,60.16
2085,NE45StViaduct,2019-09-17T06:33:00.000,60.42,60.13
2086,NE45StViaduct,2019-09-17T06:34:00.000,60.41,60.12
2087,NE45StViaduct,2019-09-17T06:35:00.000,60.4,60.09
2088,NE45StViaduct,2019-09-17T06:36:00.000,60.39,60.09
2089,NE45StViaduct,2019-09-17T06:37:00.000,60.38,60.1
2090,NE45StViaduct,2019-09-17T06:38:00.000,60.38,60.1
2091,NE45StViaduct,2019-09-17T06:39:00.000,60.37,60.06
2092,NE45StViaduct,2019-09-17T06:40:00.000,60.36,60.03
2093,SpokaneSwingBridge,2019-09-17T06:26:00.000,57.89,61.38
2094,SpokaneSwingBridge,2019-09-17T06:27:00.000,57.89,61.37
2095,SpokaneSwingBridge,2019-09-17T06:28:00.000,57.89,61.46
2096,SpokaneSwingBridge,2019-09-17T06:29:00.000,57.89,61.55
2097,SpokaneSwingBridge,2019-09-17T06:30:00.000,57.89,61.56
2098,SpokaneSwingBridge,2019-09-17T06:31:00.000,57.89,61.55
2099,SpokaneSwingBridge,2019-09-17T06:32:00.000,57.89,61.56
2100,SpokaneSwingBridge,2019-09-17T06:33:00.000,57.89,61.62
2101,SpokaneSwingBridge,2019-09-17T06:34:00.000,57.9,61.59
2102,SpokaneSwingBridge,2019-09-17T06:35:00.000,57.9,61.64
2103,SpokaneSwingBridge,2019-09-17T06:36:00.000,57.91,61.71
2104,SpokaneSwingBridge,2019-09-17T06:37:00.000,57.93,61.79
2105,SpokaneSwingBridge,2019-09-17T06:38:00.000,57.93,61.87
2106,SpokaneSwingBridge,2019-09-17T06:39:00.000,57.93,61.89
2107,SpokaneSwingBridge,2019-09-17T06:40:00.000,57.95,61.86
2108,AuroraBridge,2019-09-17T14:25:00.000,62.42,59.96
2109,AuroraBridge,2019-09-17T14:26:00.000,62.42,59.85
2110,AuroraBridge,2019-09-17T14:27:00.000,62.42,59.7
2111,AuroraBridge,2019-09-17T14:28:00.000,62.42,59.65
2112,AuroraBridge,2019-09-17T14:29:00.000,62.42,59.77
2113,NE45StViaduct,2019-09-17T14:16:00.000,63.13,59.53
2114,NE45StViaduct,2019-09-17T14:17:00.000,63.12,59.49
2115,NE45StViaduct,2019-09-17T14:18:00.000,63.1,59.51
2116,NE45StViaduct,2019-09-17T14:19:00.000,63.09,59.61
2117,NE45StViaduct,2019-09-17T14:20:00.000,63.08,59.71
2118,NE45StViaduct,2019-09-17T14:21:00.000,63.07,59.72
2119,NE45StViaduct,2019-09-17T14:22:00.000,63.06,59.78
2120,NE45StViaduct,2019-09-17T14:23:00.000,63.06,59.77
2121,NE45StViaduct,2019-09-17T14:24:00.000,63.06,59.78
2122,NE45StViaduct,2019-09-17T14:25:00.000,63.05,59.84
2123,NE45StViaduct,2019-09-17T14:26:00.000,63.05,59.88
2124,NE45StViaduct,2019-09-17T14:27:00.000,,59.89
2125,NE45StViaduct,2019-09-17T14:28:00.000,63.05,59.92
2126,NE45StViaduct,2019-09-17T14:29:00.000,63.04,59.97
2127,NE45StViaduct,2019-09-17T14:30:00.000,63.03,59.99
2128,MagnoliaBridge,2019-09-17T14:16:00.000,62.05,57.81
2129,MagnoliaBridge,2019-09-17T14:17:00.000,62.04,
2130,MagnoliaBridge,2019-09-17T14:18:00.000,62.03,57.78
2131,MagnoliaBridge,2019-09-17T14:19:00.000,61.99,
2132,MagnoliaBridge,2019-09-17T14:20:00.000,61.98,
2133,MagnoliaBridge,2019-09-17T14:21:00.000,,57.82
2134,MagnoliaBridge,2019-09-17T14:22:00.000,61.96,57.81
2135,MagnoliaBridge,2019-09-17T14:23:00.000,61.94,57.79
2136,MagnoliaBridge,2019-09-17T14:24:00.000,61.93,57.82
2137,MagnoliaBridge,2019-09-17T14:25:00.000,61.9,57.81
2138,MagnoliaBridge,2019-09-17T14:26:00.000,61.89,57.84
2139,35thAveSW_SWMyrtleSt,2019-09-17T03:17:00.000,63.6,63.6
2140,MagnoliaBridge,2019-09-17T14:27:00.000,,57.88
2141,NE45StViaduct,2019-09-17T17:02:00.000,62.68,60.75
2142,HarborAveUpperNorthBridge,2019-09-17T19:59:00.000,61.53,58.81
2143,HarborAveUpperNorthBridge,2019-09-17T20:00:00.000,61.5,58.78
2144,RooseveltWay_NE80thSt,2019-09-17T19:45:00.000,60.02,60.02
2145,RooseveltWay_NE80thSt,2019-09-17T19:46:00.000,60.01,60.01
2146,RooseveltWay_NE80thSt,2019-09-17T19:47:00.000,60.0,60.0
2147,RooseveltWay_NE80thSt,2019-09-17T19:48:00.000,59.99,59.99
2148,MagnoliaBridge,2019-09-18T02:42:00.000,55.85,55.76
2149,MagnoliaBridge,2019-09-18T02:43:00.000,55.85,55.77
2150,MagnoliaBridge,2019-09-18T02:44:00.000,55.84,55.77
2151,MagnoliaBridge,2019-09-18T02:45:00.000,55.82,55.77
2152,MagnoliaBridge,2019-09-18T02:46:00.000,55.81,55.77
2153,MagnoliaBridge,2019-09-18T02:47:00.000,55.81,55.77
2154,MagnoliaBridge,2019-09-18T02:48:00.000,55.8,55.76
2155,MagnoliaBridge,2019-09-18T02:49:00.000,55.77,55.72
2156,MagnoliaBridge,2019-09-18T02:50:00.000,55.77,55.68
2157,35thAveSW_SWMyrtleSt,2019-09-18T02:46:00.000,62.11,62.11
2158,35thAveSW_SWMyrtleSt,2019-09-18T02:47:00.000,62.12,62.12
2159,35thAveSW_SWMyrtleSt,2019-09-18T02:48:00.000,62.12,62.12
2160,35thAveSW_SWMyrtleSt,2019-09-18T02:49:00.000,62.11,62.11
2161,35thAveSW_SWMyrtleSt,2019-09-18T02:50:00.000,62.12,62.12
2162,35thAveSW_SWMyrtleSt,2019-09-18T02:51:00.000,62.12,62.12
2163,35thAveSW_SWMyrtleSt,2019-09-18T02:52:00.000,62.12,62.12
2164,35thAveSW_SWMyrtleSt,2019-09-18T02:53:00.000,62.12,62.12
2165,35thAveSW_SWMyrtleSt,2019-09-18T02:54:00.000,62.1,62.1
2166,35thAveSW_SWMyrtleSt,2019-09-18T02:55:00.000,62.1,62.1
2167,35thAveSW_SWMyrtleSt,2019-09-18T02:56:00.000,62.1,62.1
2168,35thAveSW_SWMyrtleSt,2019-09-18T02:57:00.000,62.09,62.09
2169,35thAveSW_SWMyrtleSt,2019-09-18T02:58:00.000,62.08,62.08
2170,35thAveSW_SWMyrtleSt,2019-09-18T02:59:00.000,62.08,62.08
2171,35thAveSW_SWMyrtleSt,2019-09-18T03:00:00.000,62.08,62.08
2172,HarborAveUpperNorthBridge,2019-09-18T02:56:00.000,56.46,55.72
2173,HarborAveUpperNorthBridge,2019-09-18T02:57:00.000,56.45,55.69
2174,HarborAveUpperNorthBridge,2019-09-18T02:58:00.000,56.44,55.66
2175,HarborAveUpperNorthBridge,2019-09-18T02:59:00.000,56.43,55.61
2176,HarborAveUpperNorthBridge,2019-09-18T03:00:00.000,56.43,55.62
2177,HarborAveUpperNorthBridge,2019-09-18T03:01:00.000,56.43,55.64
2178,HarborAveUpperNorthBridge,2019-09-18T03:02:00.000,56.42,55.64
2179,HarborAveUpperNorthBridge,2019-09-18T03:03:00.000,56.41,55.65
2180,HarborAveUpperNorthBridge,2019-09-18T03:04:00.000,56.4,55.68
2181,HarborAveUpperNorthBridge,2019-09-18T03:05:00.000,56.39,55.68
2182,HarborAveUpperNorthBridge,2019-09-18T03:06:00.000,56.38,55.65
2183,HarborAveUpperNorthBridge,2019-09-18T03:07:00.000,56.38,55.63
2184,HarborAveUpperNorthBridge,2019-09-18T03:08:00.000,56.38,55.63
2185,HarborAveUpperNorthBridge,2019-09-18T03:09:00.000,56.37,55.64
2186,HarborAveUpperNorthBridge,2019-09-18T03:10:00.000,56.37,55.61
2187,RooseveltWay_NE80thSt,2019-09-18T02:56:00.000,57.41,57.41
2188,RooseveltWay_NE80thSt,2019-09-18T02:57:00.000,57.4,57.4
2189,RooseveltWay_NE80thSt,2019-09-18T02:58:00.000,57.4,57.4
2190,RooseveltWay_NE80thSt,2019-09-18T02:59:00.000,57.39,57.39
2191,RooseveltWay_NE80thSt,2019-09-18T03:00:00.000,57.39,57.39
2192,RooseveltWay_NE80thSt,2019-09-18T03:01:00.000,57.38,57.38
2193,RooseveltWay_NE80thSt,2019-09-18T03:02:00.000,57.37,57.37
2194,RooseveltWay_NE80thSt,2019-09-18T03:03:00.000,57.37,57.37
2195,RooseveltWay_NE80thSt,2019-09-18T03:04:00.000,57.37,57.37
2196,RooseveltWay_NE80thSt,2019-09-18T03:05:00.000,57.37,57.37
2197,RooseveltWay_NE80thSt,2019-09-18T03:06:00.000,57.36,57.36
2198,RooseveltWay_NE80thSt,2019-09-18T03:07:00.000,57.36,57.36
2199,RooseveltWay_NE80thSt,2019-09-18T03:08:00.000,57.35,57.35
2200,RooseveltWay_NE80thSt,2019-09-18T03:09:00.000,57.35,57.35
2201,RooseveltWay_NE80thSt,2019-09-18T03:10:00.000,57.35,57.35
2202,NE45StViaduct,2019-09-18T02:56:00.000,56.69,56.33
2203,NE45StViaduct,2019-09-18T02:57:00.000,56.68,56.31
2204,NE45StViaduct,2019-09-18T02:58:00.000,56.67,56.28
2205,NE45StViaduct,2019-09-18T02:59:00.000,56.66,56.27
2206,NE45StViaduct,2019-09-18T03:00:00.000,56.66,56.25
2207,NE45StViaduct,2019-09-18T03:01:00.000,56.65,56.26
2208,NE45StViaduct,2019-09-18T03:02:00.000,56.64,56.27
2209,NE45StViaduct,2019-09-18T03:03:00.000,56.63,56.29
2210,NE45StViaduct,2019-09-18T03:04:00.000,56.62,56.29
2211,NE45StViaduct,2019-09-18T03:05:00.000,56.61,56.32
2212,NE45StViaduct,2019-09-18T03:06:00.000,56.61,56.35
2213,NE45StViaduct,2019-09-18T03:07:00.000,56.6,56.35
2214,NE45StViaduct,2019-09-18T03:08:00.000,56.59,56.37
2215,NE45StViaduct,2019-09-18T03:09:00.000,56.58,56.35
2216,NE45StViaduct,2019-09-18T03:10:00.000,56.58,56.34
2217,35thAveSW_SWMyrtleSt,2019-09-18T03:06:00.000,62.05,62.05
2218,35thAveSW_SWMyrtleSt,2019-09-18T03:07:00.000,62.04,62.04
2219,35thAveSW_SWMyrtleSt,2019-09-18T03:08:00.000,62.04,62.04
2220,35thAveSW_SWMyrtleSt,2019-09-18T03:09:00.000,62.05,62.05
2221,35thAveSW_SWMyrtleSt,2019-09-18T03:10:00.000,62.06,62.06
2222,35thAveSW_SWMyrtleSt,2019-09-18T03:11:00.000,62.06,62.06
2223,35thAveSW_SWMyrtleSt,2019-09-18T03:12:00.000,62.06,62.06
2224,35thAveSW_SWMyrtleSt,2019-09-18T03:13:00.000,62.06,62.06
2225,35thAveSW_SWMyrtleSt,2019-09-18T03:14:00.000,62.04,62.04
2226,35thAveSW_SWMyrtleSt,2019-09-18T03:15:00.000,62.04,62.04
2227,35thAveSW_SWMyrtleSt,2019-09-18T03:16:00.000,62.02,62.02
2228,35thAveSW_SWMyrtleSt,2019-09-18T03:17:00.000,61.99,61.99
2229,35thAveSW_SWMyrtleSt,2019-09-18T03:18:00.000,61.97,61.97
2230,35thAveSW_SWMyrtleSt,2019-09-18T03:19:00.000,61.95,61.95
2231,35thAveSW_SWMyrtleSt,2019-09-18T03:20:00.000,61.94,61.94
2232,RooseveltWay_NE80thSt,2019-09-18T03:06:00.000,57.36,57.36
